city_name,job_id,benefits,bid,campaign_budget,campaign_id,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
Spring Valley,1069,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,41.1177,-74.0481,Construction / Facilities,Foreman,,1000,0,,1,10977,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
Kansas City,1858,"['SOS', 'Employee assistance programs(mental and emotional wellbing)']",0,,223,,FPT - managed," Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul> ",,39.1036,-94.6006,Construction / Facilities,Building Inspection,,1000,0,,1,64101,['Javascript'],Missouri,2, CEO ,PART_TIME
Loganville,105,['Flexible and remote working options'],0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8158,-83.8947,Capital Markets,Trader,,,,,,30052,['Javascript'],Georgia,1,Job1,Contract
Dickinson,1827,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.456,-95.0317,Finance,Financial Advisor,,2000,2,,1,77539,['mySql'],Texas,1,Data Analyst,FULL_TIME
Dickinson,1538,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.456,-95.0317,Finance,Financial Advisor,,2000,0,,1,77539,['mySql'],Texas,1,Data Analyst,FULL_TIME
Morgan Hill,679,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.1677,-121.594,Construction / Facilities,Foreman,,2000,0,,1,95037,"['mySql', 'aa']",California,1,Job 2341,Full Time
Farmingdale,671,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.1983,-74.16,Construction / Facilities,Building Inspection,,12345,0,,1,07727,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
Newnan,111,['Flexible and remote working options'],0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.3887,-84.8581,Capital Markets,Trader,,,,,,30263,['Javascript'],Georgia,1,Job1,Contract
Alvin,1826,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.3815,-95.242,Finance,Financial Advisor,,2000,2,,1,77511,['mySql'],Texas,1,Data Analyst,FULL_TIME
Alvin,1537,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.3815,-95.242,Finance,Financial Advisor,,2000,0,,1,77511,['mySql'],Texas,1,Data Analyst,FULL_TIME
Yukon,354,['Retirement benefit or accounts'],0,,59,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,35.5283,-97.7624,Capital Markets,Trader,,2000,0,,1,73099,['mySql'],Oklahoma,2,Job 1130,Part Time
Wilmington,1126,['Flexible and remote working options'],0,,178,,Gotoro 0805,Desc,,33.7786,-118.262,Education / Higher Education,Enrollment / General,,200,0,,1,90744,['bb'],California,1,Job 1526187,Part Time
Walnut Creek,2003,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,37.8891,-122.038,Capital Markets,Financial Sales / Broker,,1000,2,,1,94596,['Javascript'],California,1,Job1427_update,PART_TIME
Walnut Creek,1492,['Flexible and remote working options'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,decs,,37.8891,-122.038,Construction / Facilities,Demolitions,,2000,0,,1,94596,['aa'],California,2,Job 1533,PART_TIME
Walnut Creek,1459,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.872,-122.069,Construction / Facilities,Demolitions,,1000,0,,1,94595,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Walnut Creek,1110,['Retirement benefit or accounts'],0,,13,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1411147,,37.8891,-122.038,Emergency Services / Enforcement,Correctional Officesr and Jailers,,123,2,,1,94596,['C#'],California,1,Job1411147,Full Time
Walnut Creek,877,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.8891,-122.038,Construction / Facilities,Line Worker,,2000,0,,1,94596,['C#'],California,2,Job1341,Part Time
Burleson,250,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,32.526,-97.3032,Capital Markets,Trader,,2000,0,,1,76028,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
Orangevale,1903,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6892,-121.22,Construction / Facilities,Demolitions,,3000,0,,1,95662,"['Php', 'aa']",California,1,shipper,FULL_TIME
Oakley,1449,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.9936,-121.693,Construction / Facilities,Demolitions,,1000,0,,1,94561,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Placentia,1165,"['Life insurance', 'Health insurance']",0,,63,,Gotoro 6,Desc,,33.8808,-117.855,Education / Higher Education,Teacher - Preschool,,2000,2,,1,92870,['mySql'],California,1,Job2252187,Part Time
Placentia,1129,['Flexible and remote working options'],0,,178,,Gotoro 0805,Desc,,33.8808,-117.855,Education / Higher Education,Enrollment / General,,200,0,,1,92870,['bb'],California,1,Job 1526187,Part Time
Smithtown,1086,"['Flexible and remote working options', 'Life insurance']",0,,144,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8534,-73.2103,Construction / Facilities,Highway Maintenance,,1000,0,,1,11787,"['Javascript', 'mySql']",New York,1,Normal developer,Full Time
Medford,1091,"['Flexible and remote working options', 'Life insurance']",0,,144,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8258,-72.9833,Construction / Facilities,Highway Maintenance,,1000,0,,1,11763,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
Penryn,1916,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.8558,-121.182,Construction / Facilities,Demolitions,,3000,0,,1,95663,"['Php', 'aa']",California,1,shipper,FULL_TIME
New Hyde Park,1986,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.7456,-73.6798,Capital Markets,Financial Sales / Broker,,1000,2,,1,11040,['Javascript'],New York,1,Job1427_update,PART_TIME
New Hyde Park,1293,['Life insurance'],0,,70,,FPT - managed,adasd,,40.7456,-73.6798,Construction / Facilities,Highway Maintenance,,123,2,,1,11040,['C#'],New York,1,Who your daddy,Full Time
New Hyde Park,1272,['Life insurance'],0,,53,,FPT - managed,123,,40.7456,-73.6798,Construction / Facilities,HAZMAT,,123,0,,1,11040,['Php'],New York,1,Who is your daddy,Full Time
Bayville,667,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,39.9042,-74.1552,Construction / Facilities,Building Inspection,,12345,0,,1,08721,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
Lewisville,251,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,33.0137,-97.0003,Capital Markets,Trader,,2000,0,,1,75067,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
Norcross,221,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,7,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9464,-84.175,Capital Markets,Trader,,2000,0,,1,30091,"['C#', 'Javascript']",Georgia,2,Job 118,Full Time
Santa Isabel,1356,['Eat'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,17.9973,-66.3889,Construction / Facilities,Masonry - Finishing,,2000,0,,1,00757,['Sleep'],Puerto Rico,2,Job 1631,Part Time
Riverhead,1093,"['Flexible and remote working options', 'Life insurance']",0,,144,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.9225,-72.6466,Construction / Facilities,Highway Maintenance,,1000,0,,1,11901,"['Javascript', 'mySql']",New York,1,Normal developer,Full Time
Pacoima,983,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,,FPT,aaa,,34.2556,-118.421,Construction / Facilities,Demolitions,,1300,0,,1,91331,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
Pacoima,733,['Retirement benefit or accounts'],0,,117,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,34.2556,-118.421,Construction / Facilities,Line Worker,,5000,0,,1,91331,['C#'],California,1,Recruit IT BA,Full Time
Pacoima,609,['Health insurance'],0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,34.2556,-118.421,Construction / Facilities,Demolitions,,1200,0,,1,91331,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
Pacoima,451,"['Flexible and remote working options', 'Life insurance']",0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Construction / Facilities,Masonry - Finishing,,3000,0,,1,91331,['Sleep'],California,2,Job 452,Part Time
Pacoima,433,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.2556,-118.421,Construction / Facilities,Finish Carpenter,,2000,0,,1,91331,"['Javascript', 'C#']",California,1,Job 338,Part Time
Pacoima,415,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Capital Markets,Trader,,2000,0,,1,91331,['Javascript'],California,2,Job 935,Part Time
Pacoima,397,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Capital Markets,Trader,,2000,0,,1,91331,['Javascript'],California,2,Job 935,Part Time
Pacoima,386,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Capital Markets,Trader,,2000,0,,1,91331,['Javascript'],California,2,Job 935,Part Time
Pacoima,363,['Retirement benefit or accounts'],0,,59,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Capital Markets,Trader,,2000,0,,1,91331,['mySql'],California,2,Job 1130,Part Time
Pacoima,346,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,15,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.2556,-118.421,Capital Markets,Trader,,2000,0,,1,91331,"['Javascript', 'C#']",California,1,Job 1128,Full Time
Pacoima,65,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,34.2556,-118.421,Capital Markets,Trader,,,,,,91331,['Javascript'],California,2,123,Full Time
Jersey City,1981,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.6985,-74.0805,Capital Markets,Financial Sales / Broker,,1000,2,,1,07305,['Javascript'],New Jersey,1,Job1427_update,PART_TIME
Jersey City,1280,['Life insurance'],0,,70,,FPT - managed,adasd,,40.6985,-74.0805,Construction / Facilities,Highway Maintenance,,123,2,,1,07305,['C#'],New Jersey,1,Who your daddy,Full Time
Jersey City,1259,['Life insurance'],0,,53,,FPT - managed,123,,40.6985,-74.0805,Construction / Facilities,HAZMAT,,123,0,,1,07305,['Php'],New Jersey,1,Who is your daddy,Full Time
Ridgewood,2025,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.701,-73.8901,Education / Higher Education,Enrollment / General,,1000,4,,1,11385,['C#'],New York,1,Job 1446,PART_TIME
Ridgewood,1970,"['Employee assistance programs(mental and emotional wellbing)', 'Retirement benefit or accounts']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,,,40.701,-73.8901,Education / Higher Education,Enrollment / General,,30000,0,,1,11385,"['C#', 'Sleep']",New York,1,body guard,FULL_TIME
Ridgewood,1961,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.701,-73.8901,Education / Higher Education,Teaching Assistant,,3303,2,,1,11385,['Javascript'],New York,1,hackerr,FULL_TIME
Ridgewood,1947,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.701,-73.8901,Education / Higher Education,Teaching Assistant,,3303,0,,1,11385,['Javascript'],New York,1,hackerr,FULL_TIME
Ridgewood,1890,"['Life insurance', 'Flexible and remote working options']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,akajob,,40.701,-73.8901,Fitness / Recreational,Nail Tech,,3000,0,,1,11385,"['C#', 'Sleep']",New York,1,supervisor,FULL_TIME
